4.99,23.3,16.89644444,18.678
5,23.3,16.94825,18.65
5.01,23.32,17.00010833,18.669
5.02,23.31,17.05188611,18.64
5.03,23.3,17.10331111,18.513
5.04,23.29,17.15441111,18.396
5.05,23.29,17.205225,18.293
5.06,23.29,17.25610278,18.316
5.07,23.29,17.30684444,18.267
5.08,23.29,17.35768611,18.303
5.09,23.28,17.408525,18.302
5.1,23.28,17.45929444,18.277
5.11,23.29,17.51003611,18.267
5.12,23.29,17.56069722,18.238
5.13,23.29,17.61141667,18.259
5.14,23.28,17.66200556,18.212
5.15,23.27,17.71239444,18.14
5.16,23.29,17.76301111,18.222
5.17,23.28,17.81380556,18.286
5.18,23.28,17.86513611,18.479
5.19,23.28,17.91681944,18.606
5.2,23.3,17.96896667,18.773
5.21,23.29,18.02148611,18.907
5.22,23.29,18.07428056,19.006
5.23,23.29,18.12711111,19.019
5.24,23.28,18.17997222,19.03
5.25,23.27,18.232775,19.009
5.26,23.27,18.28531667,18.915
5.27,23.29,18.337675,18.849
5.28,23.3,18.390225,18.918
5.29,23.3,18.44287778,18.955
5.3,23.29,18.49549722,18.943
5.31,23.28,18.54818611,18.968
5.32,23.28,18.600775,18.932
5.33,23.29,18.65366944,19.042
5.34,23.28,18.70643889,18.997
5.35,23.28,18.75887778,18.878
5.36,23.29,18.81113611,18.813
5.37,23.29,18.86323333,18.755
5.38,23.3,18.915125,18.681
5.39,23.29,18.96702222,18.683
5.4,23.3,19.01906667,18.736
5.41,23.3,19.07115,18.75
5.42,23.29,19.12302778,18.676
5.43,23.28,19.17461389,18.571
5.44,23.27,19.22571944,18.398
5.45,23.28,19.27657222,18.307
5.46,23.29,19.32781389,18.447
5.47,23.3,19.37976389,18.702
5.48,23.3,19.43198333,18.799
5.49,23.3,19.48413889,18.776
5.5,23.29,19.53626667,18.766
5.51,23.3,19.58863333,18.852
5.52,23.3,19.64116667,18.912
5.53,23.29,19.69353889,18.854
5.54,23.29,19.74563889,18.756
5.55,23.29,19.79766667,18.73
5.56,23.29,19.84961667,18.702
5.57,23.29,19.90141111,18.646
5.58,23.28,19.95309722,18.607
5.59,23.28,20.00463333,18.553
5.6,23.26,20.05590833,18.459
5.61,23.28,20.10758611,18.604
5.62,23.27,20.15955556,18.709
5.63,23.27,20.21153056,18.711
5.64,23.27,20.26376944,18.806
5.65,23.27,20.31606111,18.825
5.66,23.27,20.36871111,18.954
5.67,23.26,20.42120278,18.897
5.68,23.27,20.47365833,18.884
5.69,23.28,20.52603889,18.857
5.7,23.28,20.57863056,18.933
5.71,23.28,20.63119167,18.922
5.72,23.27,20.68382222,18.947
5.73,23.27,20.73648889,18.96
